id,song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
343YBumqHu19cGoGARUTsd,Fake Love,Drake,0.928,0.481,9,-9.35,0,0.287,0.105,0.0,0.176,0.613,134.007,audio_features,spotify:track:343YBumqHu19cGoGARUTsd,https://api.spotify.com/v1/tracks/343YBumqHu19cGoGARUTsd,https://api.spotify.com/v1/audio-analysis/343YBumqHu19cGoGARUTsd,210937,4
2i2zYdN4KCkTCDscdMYr87,Lovers on the Sun (feat. Sam Martin),"David Guetta, Sam Martin",0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,audio_features,spotify:track:2i2zYdN4KCkTCDscdMYr87,https://api.spotify.com/v1/tracks/2i2zYdN4KCkTCDscdMYr87,https://api.spotify.com/v1/audio-analysis/2i2zYdN4KCkTCDscdMYr87,203520,4
7vddEgj7FBTigoou6VXcHC,Love Like That,"Hulvey, Torey D'Shaun, Alex Jean",0.736,0.837,8,-7.902,1,0.259,0.561,0.0,0.288,0.747,145.096,audio_features,spotify:track:7vddEgj7FBTigoou6VXcHC,https://api.spotify.com/v1/tracks/7vddEgj7FBTigoou6VXcHC,https://api.spotify.com/v1/audio-analysis/7vddEgj7FBTigoou6VXcHC,166655,4
2yQZwi1P8AkkxxFhQ8rMEK,Greatest Love Story,LANCO,0.669,0.617,10,-8.72,1,0.057,0.401,0.0,0.119,0.621,147.992,audio_features,spotify:track:2yQZwi1P8AkkxxFhQ8rMEK,https://api.spotify.com/v1/tracks/2yQZwi1P8AkkxxFhQ8rMEK,https://api.spotify.com/v1/audio-analysis/2yQZwi1P8AkkxxFhQ8rMEK,222573,4
6nxQdXa1uAL0rY72wPZu89,Love Me Now,John Legend,0.495,0.762,8,-3.842,1,0.0862,0.591,0.0,0.0763,0.708,123.893,audio_features,spotify:track:6nxQdXa1uAL0rY72wPZu89,https://api.spotify.com/v1/tracks/6nxQdXa1uAL0rY72wPZu89,https://api.spotify.com/v1/audio-analysis/6nxQdXa1uAL0rY72wPZu89,210293,4
6kXGGyEPSRS1g9Ltm70jo9,Love the One You're With,"Crosby, Stills & Nash",0.609,0.489,0,-12.9,1,0.0385,0.0674,0.0,0.101,0.131,97.163,audio_features,spotify:track:6kXGGyEPSRS1g9Ltm70jo9,https://api.spotify.com/v1/tracks/6kXGGyEPSRS1g9Ltm70jo9,https://api.spotify.com/v1/audio-analysis/6kXGGyEPSRS1g9Ltm70jo9,184653,4
5rzr3lYGJiw3OXEg8imWgH,The Lovecats,The Cure,0.748,0.569,9,-12.975,0,0.0752,0.459,1.21e-06,0.364,0.967,91.833,audio_features,spotify:track:5rzr3lYGJiw3OXEg8imWgH,https://api.spotify.com/v1/tracks/5rzr3lYGJiw3OXEg8imWgH,https://api.spotify.com/v1/audio-analysis/5rzr3lYGJiw3OXEg8imWgH,220093,4
3dzhfgsHS5fRRIqKj6HqDG,Love Note,"UPPERROOM, Abbie Gamboa",0.475,0.181,6,-12.481,1,0.032,0.884,0.0,0.158,0.329,131.569,audio_features,spotify:track:3dzhfgsHS5fRRIqKj6HqDG,https://api.spotify.com/v1/tracks/3dzhfgsHS5fRRIqKj6HqDG,https://api.spotify.com/v1/audio-analysis/3dzhfgsHS5fRRIqKj6HqDG,341844,4
0GnydTKmczMoKOEl1D4URI,LOVE COUNTDOWN (Feat. Wonstein),"NAYEON, Wonstein",0.693,0.844,11,-2.481,0,0.192,0.242,0.0,0.0618,0.862,159.937,audio_features,spotify:track:0GnydTKmczMoKOEl1D4URI,https://api.spotify.com/v1/tracks/0GnydTKmczMoKOEl1D4URI,https://api.spotify.com/v1/audio-analysis/0GnydTKmczMoKOEl1D4URI,197613,4
3OzCF9i6Ey7EkkAYJztmKp,Bad At Love,Halsey,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,audio_features,spotify:track:3OzCF9i6Ey7EkkAYJztmKp,https://api.spotify.com/v1/tracks/3OzCF9i6Ey7EkkAYJztmKp,https://api.spotify.com/v1/audio-analysis/3OzCF9i6Ey7EkkAYJztmKp,181279,4
0o5wusLgOl9yWjXzUF1SEJ,Lover Online,"NOTD, Maia Wright",0.768,0.844,11,-5.247,1,0.0949,0.098,0.103,0.194,0.631,131.961,audio_features,spotify:track:0o5wusLgOl9yWjXzUF1SEJ,https://api.spotify.com/v1/tracks/0o5wusLgOl9yWjXzUF1SEJ,https://api.spotify.com/v1/audio-analysis/0o5wusLgOl9yWjXzUF1SEJ,167445,4
22uU5EVRx6rVpuUANTFEhn,Love Riddim,Rotimi,0.781,0.633,4,-5.616,0,0.0351,0.311,7.27e-06,0.0964,0.795,107.074,audio_features,spotify:track:22uU5EVRx6rVpuUANTFEhn,https://api.spotify.com/v1/tracks/22uU5EVRx6rVpuUANTFEhn,https://api.spotify.com/v1/audio-analysis/22uU5EVRx6rVpuUANTFEhn,219482,4
7oOEFDLSQscl0uGulnIEmG,Love & Hate,Michael Kiwanuka,0.278,0.494,7,-7.853,0,0.029,0.157,0.000407,0.173,0.527,169.661,audio_features,spotify:track:7oOEFDLSQscl0uGulnIEmG,https://api.spotify.com/v1/tracks/7oOEFDLSQscl0uGulnIEmG,https://api.spotify.com/v1/audio-analysis/7oOEFDLSQscl0uGulnIEmG,427093,4
5F4ksIKmuXEtgBf6SfEQRr,Loves Me Like a Rock,Paul Simon,0.649,0.584,7,-10.518,1,0.0674,0.256,0.0,0.199,0.75,144.972,audio_features,spotify:track:5F4ksIKmuXEtgBf6SfEQRr,https://api.spotify.com/v1/tracks/5F4ksIKmuXEtgBf6SfEQRr,https://api.spotify.com/v1/audio-analysis/5F4ksIKmuXEtgBf6SfEQRr,213453,4
2MDueMvPkUTpU6Xkmeinln,Love More (feat. Nicki Minaj),"Chris Brown, Nicki Minaj",0.882,0.621,1,-6.652,1,0.0461,0.000463,0.00055,0.0784,0.487,104.954,audio_features,spotify:track:2MDueMvPkUTpU6Xkmeinln,https://api.spotify.com/v1/tracks/2MDueMvPkUTpU6Xkmeinln,https://api.spotify.com/v1/audio-analysis/2MDueMvPkUTpU6Xkmeinln,189707,4
5vVuiXoHyRGxJeCaHUpgae,Love Is Alive,Gary Wright,0.77,0.553,10,-13.632,1,0.0268,0.0614,0.00106,0.103,0.904,98.346,audio_features,spotify:track:5vVuiXoHyRGxJeCaHUpgae,https://api.spotify.com/v1/tracks/5vVuiXoHyRGxJeCaHUpgae,https://api.spotify.com/v1/audio-analysis/5vVuiXoHyRGxJeCaHUpgae,230107,4
1B62o4CbdL9ckGvwsz2cgn,Where's My Love,SYML,0.604,0.36,0,-10.109,0,0.0253,0.868,0.0343,0.112,0.37,103.985,audio_features,spotify:track:1B62o4CbdL9ckGvwsz2cgn,https://api.spotify.com/v1/tracks/1B62o4CbdL9ckGvwsz2cgn,https://api.spotify.com/v1/audio-analysis/1B62o4CbdL9ckGvwsz2cgn,202000,4
0JGZYsSnDraphLvnhIUaQx,Scared Love,Rod Wave,0.484,0.476,2,-9.972,1,0.0629,0.152,0.0,0.368,0.314,111.893,audio_features,spotify:track:0JGZYsSnDraphLvnhIUaQx,https://api.spotify.com/v1/tracks/0JGZYsSnDraphLvnhIUaQx,https://api.spotify.com/v1/audio-analysis/0JGZYsSnDraphLvnhIUaQx,185884,5
12pdXFcruNcPUbZypKUDgz,Love Is Mystical,Cold War Kids,0.567,0.863,7,-5.158,0,0.037,0.00462,4.77e-05,0.207,0.722,106.03,audio_features,spotify:track:12pdXFcruNcPUbZypKUDgz,https://api.spotify.com/v1/tracks/12pdXFcruNcPUbZypKUDgz,https://api.spotify.com/v1/audio-analysis/12pdXFcruNcPUbZypKUDgz,214360,4
2ALh2jqA7KldpHMUHvRomw,Love's Train,"Bruno Mars, Anderson .Paak, Silk Sonic",0.711,0.605,6,-9.801,0,0.031,0.0396,2.29e-05,0.104,0.807,140.981,audio_features,spotify:track:2ALh2jqA7KldpHMUHvRomw,https://api.spotify.com/v1/tracks/2ALh2jqA7KldpHMUHvRomw,https://api.spotify.com/v1/audio-analysis/2ALh2jqA7KldpHMUHvRomw,307014,4
62AKbDmQLJsCNGv2DiRUSR,Love Me For The Both Of Us,CJ Fam,0.384,0.212,2,-8.777,1,0.0574,0.968,0.0,0.0923,0.312,181.239,audio_features,spotify:track:62AKbDmQLJsCNGv2DiRUSR,https://api.spotify.com/v1/tracks/62AKbDmQLJsCNGv2DiRUSR,https://api.spotify.com/v1/audio-analysis/62AKbDmQLJsCNGv2DiRUSR,227586,3
2JqnpexlO9dmvjUMCaLCLJ,Love Someone,Lukas Graham,0.55,0.415,9,-6.557,0,0.052,0.161,0.0,0.108,0.274,172.065,audio_features,spotify:track:2JqnpexlO9dmvjUMCaLCLJ,https://api.spotify.com/v1/tracks/2JqnpexlO9dmvjUMCaLCLJ,https://api.spotify.com/v1/audio-analysis/2JqnpexlO9dmvjUMCaLCLJ,205463,4
5xA5MggKc3aQxuOzNzPUWB,Apple Cider,beabadoobee,0.492,0.921,2,-3.939,1,0.032,0.082,0.0114,0.301,0.679,138.008,audio_features,spotify:track:5xA5MggKc3aQxuOzNzPUWB,https://api.spotify.com/v1/tracks/5xA5MggKc3aQxuOzNzPUWB,https://api.spotify.com/v1/audio-analysis/5xA5MggKc3aQxuOzNzPUWB,178918,4
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),"USHER, Pitbull",0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,audio_features,spotify:track:4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/audio-analysis/4356Typ82hUiFAynbLYbPn,220800,4
3Gn1zuHNLtGuGEOXwq0k7e,Think I'm In Love With You,Chris Stapleton,0.671,0.418,6,-14.124,0,0.0371,0.187,0.215,0.132,0.607,91.866,audio_features,spotify:track:3Gn1zuHNLtGuGEOXwq0k7e,https://api.spotify.com/v1/tracks/3Gn1zuHNLtGuGEOXwq0k7e,https://api.spotify.com/v1/audio-analysis/3Gn1zuHNLtGuGEOXwq0k7e,222800,4
16dz1n3ctolQbuZPtvHVqH,Love Man,Otis Redding,0.588,0.611,11,-9.088,1,0.0311,0.197,8.79e-05,0.0518,0.937,149.141,audio_features,spotify:track:16dz1n3ctolQbuZPtvHVqH,https://api.spotify.com/v1/tracks/16dz1n3ctolQbuZPtvHVqH,https://api.spotify.com/v1/audio-analysis/16dz1n3ctolQbuZPtvHVqH,139493,4
2tqF9MPNdYdJU70U0ULO23,告白氣球,Jay Chou,0.705,0.571,4,-7.662,1,0.0269,0.19,0.0,0.109,0.442,89.961,audio_features,spotify:track:2tqF9MPNdYdJU70U0ULO23,https://api.spotify.com/v1/tracks/2tqF9MPNdYdJU70U0ULO23,https://api.spotify.com/v1/audio-analysis/2tqF9MPNdYdJU70U0ULO23,215147,4
62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,Paloma Faith,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,audio_features,spotify:track:62ke5zFUJN6RvtXZgVH0F8,https://api.spotify.com/v1/tracks/62ke5zFUJN6RvtXZgVH0F8,https://api.spotify.com/v1/audio-analysis/62ke5zFUJN6RvtXZgVH0F8,232893,4
0V4l4GQhgnWQGtCWpvA7va,Crew Love,"Drake, The Weeknd",0.418,0.546,0,-9.057,0,0.238,0.227,0.0,0.229,0.294,160.152,audio_features,spotify:track:0V4l4GQhgnWQGtCWpvA7va,https://api.spotify.com/v1/tracks/0V4l4GQhgnWQGtCWpvA7va,https://api.spotify.com/v1/audio-analysis/0V4l4GQhgnWQGtCWpvA7va,208813,4
5sTLGx6c7YRwnrWm6O091n,Supernova Love,"IVE, David Guetta",0.655,0.886,10,-5.227,0,0.0502,0.066,0.0,0.277,0.778,120.032,audio_features,spotify:track:5sTLGx6c7YRwnrWm6O091n,https://api.spotify.com/v1/tracks/5sTLGx6c7YRwnrWm6O091n,https://api.spotify.com/v1/audio-analysis/5sTLGx6c7YRwnrWm6O091n,199505,4
7puxIVNdj5nsBJk43zM3bH,Carrying Your Love With Me,George Strait,0.629,0.479,10,-10.608,1,0.0271,0.22,0.0,0.0587,0.345,138.231,audio_features,spotify:track:7puxIVNdj5nsBJk43zM3bH,https://api.spotify.com/v1/tracks/7puxIVNdj5nsBJk43zM3bH,https://api.spotify.com/v1/audio-analysis/7puxIVNdj5nsBJk43zM3bH,232427,4
2vBBUQnM6YSN44gbe4uCoH,Love The Hell Out Of You - From The Motion Picture 'It Ends With Us',Lewis Capaldi,0.38,0.497,1,-5.9,1,0.0406,0.479,0.0,0.367,0.183,166.903,audio_features,spotify:track:2vBBUQnM6YSN44gbe4uCoH,https://api.spotify.com/v1/tracks/2vBBUQnM6YSN44gbe4uCoH,https://api.spotify.com/v1/audio-analysis/2vBBUQnM6YSN44gbe4uCoH,205080,3
4wXb2K1fSCzl83qSpFELno,LOVE HURTS,"Destroy Lonely, Lil Uzi Vert",0.673,0.73,5,-6.62,0,0.0412,0.0669,0.0,0.358,0.0842,111.926,audio_features,spotify:track:4wXb2K1fSCzl83qSpFELno,https://api.spotify.com/v1/tracks/4wXb2K1fSCzl83qSpFELno,https://api.spotify.com/v1/audio-analysis/4wXb2K1fSCzl83qSpFELno,274309,4
7pqr7LOy8p7UKOuZhQBrf6,Love Letter,Knox,0.648,0.869,8,-3.51,1,0.0391,0.0264,0.0,0.219,0.853,141.977,audio_features,spotify:track:7pqr7LOy8p7UKOuZhQBrf6,https://api.spotify.com/v1/tracks/7pqr7LOy8p7UKOuZhQBrf6,https://api.spotify.com/v1/audio-analysis/7pqr7LOy8p7UKOuZhQBrf6,158028,4
3axwpqskPlL9oWXTWQY8RO,"Love, Always",Kidsnot$aints.,0.657,0.426,2,-17.022,1,0.0266,0.104,0.0135,0.332,0.501,105.047,audio_features,spotify:track:3axwpqskPlL9oWXTWQY8RO,https://api.spotify.com/v1/tracks/3axwpqskPlL9oWXTWQY8RO,https://api.spotify.com/v1/audio-analysis/3axwpqskPlL9oWXTWQY8RO,145143,4
0AAMnNeIc6CdnfNU85GwCH,Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),"Metro Boomin, Coi Leray",0.751,0.3,4,-9.404,0,0.0584,0.199,0.000341,0.127,0.0551,120.097,audio_features,spotify:track:0AAMnNeIc6CdnfNU85GwCH,https://api.spotify.com/v1/tracks/0AAMnNeIc6CdnfNU85GwCH,https://api.spotify.com/v1/audio-analysis/0AAMnNeIc6CdnfNU85GwCH,189467,4
3I2OBA3kKdbDYzFAkDuc81,"LOVE, MONEY, FAME (feat. DJ Khaled)","SEVENTEEN, DJ Khaled",0.87,0.703,7,-4.371,1,0.0514,0.0412,0.0,0.0617,0.789,100.017,audio_features,spotify:track:3I2OBA3kKdbDYzFAkDuc81,https://api.spotify.com/v1/tracks/3I2OBA3kKdbDYzFAkDuc81,https://api.spotify.com/v1/audio-analysis/3I2OBA3kKdbDYzFAkDuc81,186387,4
5YF8uBmCTW4HXsI13tsQAO,I LOVE YOU HOE (w/ 9lives),"Odetari, 9lives",0.477,0.565,1,-8.3,1,0.0334,0.000195,0.0011,0.193,0.0399,151.928,audio_features,spotify:track:5YF8uBmCTW4HXsI13tsQAO,https://api.spotify.com/v1/tracks/5YF8uBmCTW4HXsI13tsQAO,https://api.spotify.com/v1/audio-analysis/5YF8uBmCTW4HXsI13tsQAO,126600,4
2aTHOil9DtzmdGMzSYJ5MU,Love Belt,"JONGHYUN, Younha",0.664,0.588,11,-5.259,0,0.0741,0.342,0.0,0.196,0.491,89.993,audio_features,spotify:track:2aTHOil9DtzmdGMzSYJ5MU,https://api.spotify.com/v1/tracks/2aTHOil9DtzmdGMzSYJ5MU,https://api.spotify.com/v1/audio-analysis/2aTHOil9DtzmdGMzSYJ5MU,211116,4
4BqIT4j2xzROrC9dMlgXPT,You Love Me,Kimya Dawson,0.619,0.424,7,-12.752,1,0.0728,0.72,0.0877,0.108,0.381,112.576,audio_features,spotify:track:4BqIT4j2xzROrC9dMlgXPT,https://api.spotify.com/v1/tracks/4BqIT4j2xzROrC9dMlgXPT,https://api.spotify.com/v1/audio-analysis/4BqIT4j2xzROrC9dMlgXPT,159107,4
57tNKYlNeknPlPFvMXsMaK,Lovestrung,Rossdale Junction,0.404,0.113,10,-18.774,1,0.0487,0.918,0.297,0.092,0.223,176.495,audio_features,spotify:track:57tNKYlNeknPlPFvMXsMaK,https://api.spotify.com/v1/tracks/57tNKYlNeknPlPFvMXsMaK,https://api.spotify.com/v1/audio-analysis/57tNKYlNeknPlPFvMXsMaK,199044,3
11Iv8RCFmeImLOpaHYxKb4,Stereo Love - Radio Edit,"Edward Maya, Vika Jigulina",0.775,0.726,9,-5.629,1,0.0369,0.0399,0.0235,0.11,0.206,126.999,audio_features,spotify:track:11Iv8RCFmeImLOpaHYxKb4,https://api.spotify.com/v1/tracks/11Iv8RCFmeImLOpaHYxKb4,https://api.spotify.com/v1/audio-analysis/11Iv8RCFmeImLOpaHYxKb4,185120,4
1D7cfiC5mxqHfTCcOiRBej,Love You Like I Used To,Russell Dickerson,0.501,0.788,10,-4.624,1,0.0415,0.12,0.0,0.137,0.61,152.047,audio_features,spotify:track:1D7cfiC5mxqHfTCcOiRBej,https://api.spotify.com/v1/tracks/1D7cfiC5mxqHfTCcOiRBej,https://api.spotify.com/v1/audio-analysis/1D7cfiC5mxqHfTCcOiRBej,186613,4
2eqpaZGKGBdhcKzRKyKnyC,Tough Love,Gracie Abrams,0.548,0.711,0,-4.393,1,0.0679,0.336,0.0,0.096,0.673,90.03,audio_features,spotify:track:2eqpaZGKGBdhcKzRKyKnyC,https://api.spotify.com/v1/tracks/2eqpaZGKGBdhcKzRKyKnyC,https://api.spotify.com/v1/audio-analysis/2eqpaZGKGBdhcKzRKyKnyC,169147,4
6m1TWFMeon7ai9XLOzdbiR,FAKE LOVE,BTS,0.557,0.719,2,-4.515,0,0.0371,0.00267,0.0,0.306,0.345,77.502,audio_features,spotify:track:6m1TWFMeon7ai9XLOzdbiR,https://api.spotify.com/v1/tracks/6m1TWFMeon7ai9XLOzdbiR,https://api.spotify.com/v1/audio-analysis/6m1TWFMeon7ai9XLOzdbiR,242334,4
17EVu5b0l5uo2gErSfqEt1,Love Come Down,"Evelyn ""Champagne"" King",0.904,0.624,3,-5.936,0,0.045,0.00622,0.00171,0.0304,0.804,115.735,audio_features,spotify:track:17EVu5b0l5uo2gErSfqEt1,https://api.spotify.com/v1/tracks/17EVu5b0l5uo2gErSfqEt1,https://api.spotify.com/v1/audio-analysis/17EVu5b0l5uo2gErSfqEt1,365760,4
4XRZbiVdsA5qv6f6qP70lS,Love Like Woe,The Ready Set,0.697,0.775,10,-4.106,1,0.0636,0.139,0.0,0.0737,0.822,90.015,audio_features,spotify:track:4XRZbiVdsA5qv6f6qP70lS,https://api.spotify.com/v1/tracks/4XRZbiVdsA5qv6f6qP70lS,https://api.spotify.com/v1/audio-analysis/4XRZbiVdsA5qv6f6qP70lS,200453,4
0y5Ex8oQ8zCH5TQxHUy1Eo,you look like you love me (feat. Riley Green),"Ella Langley, Riley Green",0.663,0.675,11,-5.851,1,0.0321,0.353,0.0,0.21,0.455,128.942,audio_features,spotify:track:0y5Ex8oQ8zCH5TQxHUy1Eo,https://api.spotify.com/v1/tracks/0y5Ex8oQ8zCH5TQxHUy1Eo,https://api.spotify.com/v1/audio-analysis/0y5Ex8oQ8zCH5TQxHUy1Eo,224280,4
5LYJ631w9ps5h9tdvac7yP,Easy Lover,"Philip Bailey, Phil Collins",0.74,0.923,1,-5.082,1,0.0369,0.105,0.000163,0.0825,0.93,128.871,audio_features,spotify:track:5LYJ631w9ps5h9tdvac7yP,https://api.spotify.com/v1/tracks/5LYJ631w9ps5h9tdvac7yP,https://api.spotify.com/v1/audio-analysis/5LYJ631w9ps5h9tdvac7yP,305867,4
5lwi7XvSzlGsJ6NIGR1qAn,Love of God (Live),"Brandon Lake, Phil Wickham",0.234,0.434,6,-8.386,1,0.032,0.337,0.0,0.0827,0.32,147.618,audio_features,spotify:track:5lwi7XvSzlGsJ6NIGR1qAn,https://api.spotify.com/v1/tracks/5lwi7XvSzlGsJ6NIGR1qAn,https://api.spotify.com/v1/audio-analysis/5lwi7XvSzlGsJ6NIGR1qAn,468273,5
30QR0ndUdiiMQMA9g1PGCm,"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,0.792,0.511,2,-6.876,1,0.0409,0.124,9.04e-05,0.14,0.111,113.983,audio_features,spotify:track:30QR0ndUdiiMQMA9g1PGCm,https://api.spotify.com/v1/tracks/30QR0ndUdiiMQMA9g1PGCm,https://api.spotify.com/v1/audio-analysis/30QR0ndUdiiMQMA9g1PGCm,168490,4
6vhveFPqeygbSIVpaAgWik,Loveisheroin,Chezile,0.491,0.544,7,-8.709,1,0.0268,0.911,0.000691,0.199,0.331,99.895,audio_features,spotify:track:6vhveFPqeygbSIVpaAgWik,https://api.spotify.com/v1/tracks/6vhveFPqeygbSIVpaAgWik,https://api.spotify.com/v1/audio-analysis/6vhveFPqeygbSIVpaAgWik,118812,3
7iKDsPfLT0d5mu2htfMKBZ,Love To Hate Me,BLACKPINK,0.686,0.64,8,-5.491,1,0.159,0.0334,0.0,0.0801,0.597,162.225,audio_features,spotify:track:7iKDsPfLT0d5mu2htfMKBZ,https://api.spotify.com/v1/tracks/7iKDsPfLT0d5mu2htfMKBZ,https://api.spotify.com/v1/audio-analysis/7iKDsPfLT0d5mu2htfMKBZ,171798,4
5FFUDCkMjxuK6XQZNumN55,Love Me Like (feat. DUCKWRTH),"Rayana Jay, Duckwrth",0.874,0.558,5,-9.814,0,0.225,0.731,0.000638,0.106,0.451,118.021,audio_features,spotify:track:5FFUDCkMjxuK6XQZNumN55,https://api.spotify.com/v1/tracks/5FFUDCkMjxuK6XQZNumN55,https://api.spotify.com/v1/audio-analysis/5FFUDCkMjxuK6XQZNumN55,164747,4
4bKuWOD35m2axLUKh5h3sl,Lovesick,Laufey,0.583,0.372,4,-9.58,1,0.0281,0.664,9.51e-06,0.112,0.338,104.973,audio_features,spotify:track:4bKuWOD35m2axLUKh5h3sl,https://api.spotify.com/v1/tracks/4bKuWOD35m2axLUKh5h3sl,https://api.spotify.com/v1/audio-analysis/4bKuWOD35m2axLUKh5h3sl,225360,4
6Q9IUoBTNLHgBib1FSFGbj,Love To Dream,Doja Cat,0.734,0.45,6,-7.075,1,0.0824,0.597,7.33e-06,0.0964,0.529,135.067,audio_features,spotify:track:6Q9IUoBTNLHgBib1FSFGbj,https://api.spotify.com/v1/tracks/6Q9IUoBTNLHgBib1FSFGbj,https://api.spotify.com/v1/audio-analysis/6Q9IUoBTNLHgBib1FSFGbj,216853,4
2PUKF7oK4yIONZfu5XQ14t,Love Game - Slowed,Bread Beatz,0.691,0.666,1,-6.47,1,0.0249,0.0192,0.00438,0.14,0.333,104.001,audio_features,spotify:track:2PUKF7oK4yIONZfu5XQ14t,https://api.spotify.com/v1/tracks/2PUKF7oK4yIONZfu5XQ14t,https://api.spotify.com/v1/audio-analysis/2PUKF7oK4yIONZfu5XQ14t,157212,4
3pHkh7d0lzM2AldUtz2x37,The Archer,Taylor Swift,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,audio_features,spotify:track:3pHkh7d0lzM2AldUtz2x37,https://api.spotify.com/v1/tracks/3pHkh7d0lzM2AldUtz2x37,https://api.spotify.com/v1/audio-analysis/3pHkh7d0lzM2AldUtz2x37,211240,4
4qgMPzf9QOETWQFUcFkHD4,Love Me,RealestK,0.569,0.325,7,-9.66,0,0.0376,0.67,0.0,0.141,0.274,122.051,audio_features,spotify:track:4qgMPzf9QOETWQFUcFkHD4,https://api.spotify.com/v1/tracks/4qgMPzf9QOETWQFUcFkHD4,https://api.spotify.com/v1/audio-analysis/4qgMPzf9QOETWQFUcFkHD4,207547,3
43CFDpciGFDm226POTLEXU,Love Someone,Brett Eldredge,0.423,0.813,9,-5.011,1,0.0507,0.218,1.62e-06,0.0732,0.421,173.995,audio_features,spotify:track:43CFDpciGFDm226POTLEXU,https://api.spotify.com/v1/tracks/43CFDpciGFDm226POTLEXU,https://api.spotify.com/v1/audio-analysis/43CFDpciGFDm226POTLEXU,211720,4
4boa7Bv0VijpxoP1SHjjUb,Wanna Be Loved,The Red Clay Strays,0.621,0.469,8,-6.015,1,0.0296,0.603,3.29e-05,0.128,0.363,73.16,audio_features,spotify:track:4boa7Bv0VijpxoP1SHjjUb,https://api.spotify.com/v1/tracks/4boa7Bv0VijpxoP1SHjjUb,https://api.spotify.com/v1/audio-analysis/4boa7Bv0VijpxoP1SHjjUb,217308,4
7n3WO6ESKS1uCI9fgkGs66,I'd Love to Change the World - 2004 Remaster,Ten Years After,0.383,0.516,9,-12.032,0,0.0344,0.202,0.193,0.114,0.371,118.144,audio_features,spotify:track:7n3WO6ESKS1uCI9fgkGs66,https://api.spotify.com/v1/tracks/7n3WO6ESKS1uCI9fgkGs66,https://api.spotify.com/v1/audio-analysis/7n3WO6ESKS1uCI9fgkGs66,224133,4
5cCLKP66G2PJEorzYQVXHR,"Love, Me",Collin Raye,0.686,0.234,0,-12.646,1,0.0295,0.742,0.0,0.145,0.342,106.581,audio_features,spotify:track:5cCLKP66G2PJEorzYQVXHR,https://api.spotify.com/v1/tracks/5cCLKP66G2PJEorzYQVXHR,https://api.spotify.com/v1/audio-analysis/5cCLKP66G2PJEorzYQVXHR,231507,4
29P3bJSzsI5fUvwxSItkvr,Lovers From The Past,Mareux,0.628,0.783,1,-6.87,0,0.0298,0.00696,0.875,0.117,0.533,127.991,audio_features,spotify:track:29P3bJSzsI5fUvwxSItkvr,https://api.spotify.com/v1/tracks/29P3bJSzsI5fUvwxSItkvr,https://api.spotify.com/v1/audio-analysis/29P3bJSzsI5fUvwxSItkvr,199280,4
2AXha0NTJ3RXqCVZ9HmMH4,Love on me - Slowed Down,Jtbazz,0.645,0.547,1,-11.535,1,0.0299,0.0176,0.000878,0.111,0.117,109.121,audio_features,spotify:track:2AXha0NTJ3RXqCVZ9HmMH4,https://api.spotify.com/v1/tracks/2AXha0NTJ3RXqCVZ9HmMH4,https://api.spotify.com/v1/audio-analysis/2AXha0NTJ3RXqCVZ9HmMH4,96705,4
11SWGyLoQlNZpEyLjZ6omz,Love's Train,Con Funk Shun,0.744,0.345,6,-13.445,0,0.0369,0.0653,4.81e-05,0.089,0.693,140.106,audio_features,spotify:track:11SWGyLoQlNZpEyLjZ6omz,https://api.spotify.com/v1/tracks/11SWGyLoQlNZpEyLjZ6omz,https://api.spotify.com/v1/audio-analysis/11SWGyLoQlNZpEyLjZ6omz,316027,4
27BgDmciSjoxTG0almHTpZ,Love To Lay,The Weeknd,0.711,0.807,7,-5.052,0,0.0608,0.052,0.0,0.214,0.698,116.971,audio_features,spotify:track:27BgDmciSjoxTG0almHTpZ,https://api.spotify.com/v1/tracks/27BgDmciSjoxTG0almHTpZ,https://api.spotify.com/v1/audio-analysis/27BgDmciSjoxTG0almHTpZ,223293,4
16MQETUgqXwY4lZcyRafU3,Love Me More,Sam Smith,0.791,0.439,10,-5.62,1,0.0645,0.302,1.85e-05,0.126,0.559,85.004,audio_features,spotify:track:16MQETUgqXwY4lZcyRafU3,https://api.spotify.com/v1/tracks/16MQETUgqXwY4lZcyRafU3,https://api.spotify.com/v1/audio-analysis/16MQETUgqXwY4lZcyRafU3,190659,4
