danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,audio_features,3pHkh7d0lzM2AldUtz2x37,spotify:track:3pHkh7d0lzM2AldUtz2x37,https://api.spotify.com/v1/tracks/3pHkh7d0lzM2AldUtz2x37,https://api.spotify.com/v1/audio-analysis/3pHkh7d0lzM2AldUtz2x37,211240,4
0.569,0.325,7,-9.66,0,0.0376,0.67,0.0,0.141,0.274,122.051,audio_features,4qgMPzf9QOETWQFUcFkHD4,spotify:track:4qgMPzf9QOETWQFUcFkHD4,https://api.spotify.com/v1/tracks/4qgMPzf9QOETWQFUcFkHD4,https://api.spotify.com/v1/audio-analysis/4qgMPzf9QOETWQFUcFkHD4,207547,3
0.423,0.813,9,-5.011,1,0.0507,0.218,1.62e-06,0.0732,0.421,173.995,audio_features,43CFDpciGFDm226POTLEXU,spotify:track:43CFDpciGFDm226POTLEXU,https://api.spotify.com/v1/tracks/43CFDpciGFDm226POTLEXU,https://api.spotify.com/v1/audio-analysis/43CFDpciGFDm226POTLEXU,211720,4
0.621,0.469,8,-6.015,1,0.0296,0.603,3.29e-05,0.128,0.363,73.16,audio_features,4boa7Bv0VijpxoP1SHjjUb,spotify:track:4boa7Bv0VijpxoP1SHjjUb,https://api.spotify.com/v1/tracks/4boa7Bv0VijpxoP1SHjjUb,https://api.spotify.com/v1/audio-analysis/4boa7Bv0VijpxoP1SHjjUb,217308,4
0.383,0.516,9,-12.032,0,0.0344,0.202,0.193,0.114,0.371,118.144,audio_features,7n3WO6ESKS1uCI9fgkGs66,spotify:track:7n3WO6ESKS1uCI9fgkGs66,https://api.spotify.com/v1/tracks/7n3WO6ESKS1uCI9fgkGs66,https://api.spotify.com/v1/audio-analysis/7n3WO6ESKS1uCI9fgkGs66,224133,4
0.686,0.234,0,-12.646,1,0.0295,0.742,0.0,0.145,0.342,106.581,audio_features,5cCLKP66G2PJEorzYQVXHR,spotify:track:5cCLKP66G2PJEorzYQVXHR,https://api.spotify.com/v1/tracks/5cCLKP66G2PJEorzYQVXHR,https://api.spotify.com/v1/audio-analysis/5cCLKP66G2PJEorzYQVXHR,231507,4
0.628,0.783,1,-6.87,0,0.0298,0.00696,0.875,0.117,0.533,127.991,audio_features,29P3bJSzsI5fUvwxSItkvr,spotify:track:29P3bJSzsI5fUvwxSItkvr,https://api.spotify.com/v1/tracks/29P3bJSzsI5fUvwxSItkvr,https://api.spotify.com/v1/audio-analysis/29P3bJSzsI5fUvwxSItkvr,199280,4
0.645,0.547,1,-11.535,1,0.0299,0.0176,0.000878,0.111,0.117,109.121,audio_features,2AXha0NTJ3RXqCVZ9HmMH4,spotify:track:2AXha0NTJ3RXqCVZ9HmMH4,https://api.spotify.com/v1/tracks/2AXha0NTJ3RXqCVZ9HmMH4,https://api.spotify.com/v1/audio-analysis/2AXha0NTJ3RXqCVZ9HmMH4,96705,4
0.744,0.345,6,-13.445,0,0.0369,0.0653,4.81e-05,0.089,0.693,140.106,audio_features,11SWGyLoQlNZpEyLjZ6omz,spotify:track:11SWGyLoQlNZpEyLjZ6omz,https://api.spotify.com/v1/tracks/11SWGyLoQlNZpEyLjZ6omz,https://api.spotify.com/v1/audio-analysis/11SWGyLoQlNZpEyLjZ6omz,316027,4
0.711,0.807,7,-5.052,0,0.0608,0.052,0.0,0.214,0.698,116.971,audio_features,27BgDmciSjoxTG0almHTpZ,spotify:track:27BgDmciSjoxTG0almHTpZ,https://api.spotify.com/v1/tracks/27BgDmciSjoxTG0almHTpZ,https://api.spotify.com/v1/audio-analysis/27BgDmciSjoxTG0almHTpZ,223293,4
0.791,0.439,10,-5.62,1,0.0645,0.302,1.85e-05,0.126,0.559,85.004,audio_features,16MQETUgqXwY4lZcyRafU3,spotify:track:16MQETUgqXwY4lZcyRafU3,https://api.spotify.com/v1/tracks/16MQETUgqXwY4lZcyRafU3,https://api.spotify.com/v1/audio-analysis/16MQETUgqXwY4lZcyRafU3,190659,4
0.618,0.899,6,-3.364,0,0.0328,0.00085,0.0,0.124,0.58,126.012,audio_features,4srbKZGPFWK1rqVFS9KDFR,spotify:track:4srbKZGPFWK1rqVFS9KDFR,https://api.spotify.com/v1/tracks/4srbKZGPFWK1rqVFS9KDFR,https://api.spotify.com/v1/audio-analysis/4srbKZGPFWK1rqVFS9KDFR,222765,4
0.548,0.589,4,-7.68,0,0.0801,0.204,1.56e-06,0.12,0.496,82.235,audio_features,4J4EXWsLYvDBBM2eStS5TX,spotify:track:4J4EXWsLYvDBBM2eStS5TX,https://api.spotify.com/v1/tracks/4J4EXWsLYvDBBM2eStS5TX,https://api.spotify.com/v1/audio-analysis/4J4EXWsLYvDBBM2eStS5TX,234216,4
0.59,0.743,0,-7.078,0,0.0347,0.067,0.00093,0.0847,0.412,129.79,audio_features,4qWizh4UB8BuSypZ3T1zAz,spotify:track:4qWizh4UB8BuSypZ3T1zAz,https://api.spotify.com/v1/tracks/4qWizh4UB8BuSypZ3T1zAz,https://api.spotify.com/v1/audio-analysis/4qWizh4UB8BuSypZ3T1zAz,346960,4
0.735,0.916,1,-3.103,1,0.0386,0.123,1.29e-06,0.208,0.579,107.961,audio_features,1PmWKOpHBXwvGdqMNxzELM,spotify:track:1PmWKOpHBXwvGdqMNxzELM,https://api.spotify.com/v1/tracks/1PmWKOpHBXwvGdqMNxzELM,https://api.spotify.com/v1/audio-analysis/1PmWKOpHBXwvGdqMNxzELM,173868,4
0.706,0.516,11,-11.037,0,0.0474,0.354,4.19e-06,0.205,0.833,94.713,audio_features,73V1mhbDb7K0lqlHB82iN5,spotify:track:73V1mhbDb7K0lqlHB82iN5,https://api.spotify.com/v1/tracks/73V1mhbDb7K0lqlHB82iN5,https://api.spotify.com/v1/audio-analysis/73V1mhbDb7K0lqlHB82iN5,251333,4
0.631,0.46,1,-12.092,1,0.0402,0.419,5.73e-05,0.0452,0.412,77.482,audio_features,3vVsF6ReTQd6KuunPE1qpb,spotify:track:3vVsF6ReTQd6KuunPE1qpb,https://api.spotify.com/v1/tracks/3vVsF6ReTQd6KuunPE1qpb,https://api.spotify.com/v1/audio-analysis/3vVsF6ReTQd6KuunPE1qpb,154839,4
0.688,0.573,10,-5.03,0,0.208,0.0686,0.0,0.0749,0.553,110.034,audio_features,6NYtLvyThMT0oALFdJFdzq,spotify:track:6NYtLvyThMT0oALFdJFdzq,https://api.spotify.com/v1/tracks/6NYtLvyThMT0oALFdJFdzq,https://api.spotify.com/v1/audio-analysis/6NYtLvyThMT0oALFdJFdzq,179861,4
0.883,0.543,1,-9.8,1,0.148,0.132,0.000107,0.149,0.657,100.312,audio_features,01mT79q8TxozkvsE9imE5i,spotify:track:01mT79q8TxozkvsE9imE5i,https://api.spotify.com/v1/tracks/01mT79q8TxozkvsE9imE5i,https://api.spotify.com/v1/audio-analysis/01mT79q8TxozkvsE9imE5i,162676,4
0.27,0.58,8,-5.717,0,0.039,0.469,0.0,0.343,0.242,179.919,audio_features,3fLBmhcgWkPI47LfVQ8paB,spotify:track:3fLBmhcgWkPI47LfVQ8paB,https://api.spotify.com/v1/tracks/3fLBmhcgWkPI47LfVQ8paB,https://api.spotify.com/v1/audio-analysis/3fLBmhcgWkPI47LfVQ8paB,241920,3
0.733,0.324,5,-8.122,1,0.033,0.479,0.0,0.067,0.388,141.8,audio_features,42UaitnwvuKqNcD5Oa2HlD,spotify:track:42UaitnwvuKqNcD5Oa2HlD,https://api.spotify.com/v1/tracks/42UaitnwvuKqNcD5Oa2HlD,https://api.spotify.com/v1/audio-analysis/42UaitnwvuKqNcD5Oa2HlD,199391,4
0.634,0.87,5,-5.277,1,0.0362,0.083,0.0,0.18,0.514,116.967,audio_features,0S5EEpFAHcT7cm5XOASc29,spotify:track:0S5EEpFAHcT7cm5XOASc29,https://api.spotify.com/v1/tracks/0S5EEpFAHcT7cm5XOASc29,https://api.spotify.com/v1/audio-analysis/0S5EEpFAHcT7cm5XOASc29,235400,4
0.92,0.661,1,-6.003,1,0.17,0.0566,0.0,0.0946,0.57,117.984,audio_features,6uSKzkdfwFEThnMrZbvoay,spotify:track:6uSKzkdfwFEThnMrZbvoay,https://api.spotify.com/v1/tracks/6uSKzkdfwFEThnMrZbvoay,https://api.spotify.com/v1/audio-analysis/6uSKzkdfwFEThnMrZbvoay,135915,4
0.652,0.707,4,-4.552,1,0.0297,0.000122,2.78e-06,0.485,0.656,121.998,audio_features,0nDvTmQlCcJMIIrAzdy7z3,spotify:track:0nDvTmQlCcJMIIrAzdy7z3,https://api.spotify.com/v1/tracks/0nDvTmQlCcJMIIrAzdy7z3,https://api.spotify.com/v1/audio-analysis/0nDvTmQlCcJMIIrAzdy7z3,207493,4
0.496,0.563,4,-12.129,0,0.0337,0.000835,0.804,0.373,0.723,97.136,audio_features,5csdrJ0JtFn0qvwlvSh2EI,spotify:track:5csdrJ0JtFn0qvwlvSh2EI,https://api.spotify.com/v1/tracks/5csdrJ0JtFn0qvwlvSh2EI,https://api.spotify.com/v1/audio-analysis/5csdrJ0JtFn0qvwlvSh2EI,246267,4
0.503,0.789,10,-4.619,1,0.0411,0.137,0.0,0.143,0.586,152.028,audio_features,5oVEXLYT47mTPnHwTGHciX,spotify:track:5oVEXLYT47mTPnHwTGHciX,https://api.spotify.com/v1/tracks/5oVEXLYT47mTPnHwTGHciX,https://api.spotify.com/v1/audio-analysis/5oVEXLYT47mTPnHwTGHciX,186613,4
0.331,0.373,0,-9.136,1,0.035,0.651,0.0,0.0763,0.106,79.99,audio_features,5vuUeNKFGxOSm62Z6lNLF8,spotify:track:5vuUeNKFGxOSm62Z6lNLF8,https://api.spotify.com/v1/tracks/5vuUeNKFGxOSm62Z6lNLF8,https://api.spotify.com/v1/audio-analysis/5vuUeNKFGxOSm62Z6lNLF8,202807,4
0.671,0.513,5,-9.598,0,0.366,0.0682,0.0,0.0674,0.94,154.187,audio_features,7oNgPClUYdscWWHa5PF1gT,spotify:track:7oNgPClUYdscWWHa5PF1gT,https://api.spotify.com/v1/tracks/7oNgPClUYdscWWHa5PF1gT,https://api.spotify.com/v1/audio-analysis/7oNgPClUYdscWWHa5PF1gT,172933,4
0.558,0.105,4,-20.643,0,0.0342,0.991,0.927,0.131,0.176,100.037,audio_features,6XIHXcQHTNdz7p3YYMUbyt,spotify:track:6XIHXcQHTNdz7p3YYMUbyt,https://api.spotify.com/v1/tracks/6XIHXcQHTNdz7p3YYMUbyt,https://api.spotify.com/v1/audio-analysis/6XIHXcQHTNdz7p3YYMUbyt,196800,4
0.59,0.294,9,-8.125,1,0.0654,0.854,0.0,0.0873,0.461,87.895,audio_features,1lhm29o3syw122xynSKaAK,spotify:track:1lhm29o3syw122xynSKaAK,https://api.spotify.com/v1/tracks/1lhm29o3syw122xynSKaAK,https://api.spotify.com/v1/audio-analysis/1lhm29o3syw122xynSKaAK,211364,4
0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,audio_features,2tUBqZG2AbRi7Q0BIrVrEj,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,291293,4
0.536,0.135,9,-24.836,1,0.0513,0.996,0.958,0.121,0.219,90.324,audio_features,0P0U1LfGMSxeAarJOpVa6U,spotify:track:0P0U1LfGMSxeAarJOpVa6U,https://api.spotify.com/v1/tracks/0P0U1LfGMSxeAarJOpVa6U,https://api.spotify.com/v1/audio-analysis/0P0U1LfGMSxeAarJOpVa6U,144735,4
0.523,0.689,10,-6.58,1,0.027,0.228,0.0,0.109,0.547,84.09,audio_features,0PCGfA36HrVPmsBZJ57zOU,spotify:track:0PCGfA36HrVPmsBZJ57zOU,https://api.spotify.com/v1/tracks/0PCGfA36HrVPmsBZJ57zOU,https://api.spotify.com/v1/audio-analysis/0PCGfA36HrVPmsBZJ57zOU,246240,4
0.576,0.188,9,-18.755,1,0.0949,0.842,5.28e-05,0.229,0.322,77.461,audio_features,2hjAc6x8EoSLhGxRNg8KEw,spotify:track:2hjAc6x8EoSLhGxRNg8KEw,https://api.spotify.com/v1/tracks/2hjAc6x8EoSLhGxRNg8KEw,https://api.spotify.com/v1/audio-analysis/2hjAc6x8EoSLhGxRNg8KEw,155453,4
0.716,0.466,4,-11.533,1,0.0901,0.556,0.000259,0.0906,0.739,150.993,audio_features,4gYjxdkw7WzCCuNtPmhJX3,spotify:track:4gYjxdkw7WzCCuNtPmhJX3,https://api.spotify.com/v1/tracks/4gYjxdkw7WzCCuNtPmhJX3,https://api.spotify.com/v1/audio-analysis/4gYjxdkw7WzCCuNtPmhJX3,119205,4
0.71,0.631,8,-4.453,1,0.05,0.164,3.57e-06,0.0718,0.458,129.991,audio_features,3P9pRL7V9yM9DhY6NGZjzA,spotify:track:3P9pRL7V9yM9DhY6NGZjzA,https://api.spotify.com/v1/tracks/3P9pRL7V9yM9DhY6NGZjzA,https://api.spotify.com/v1/audio-analysis/3P9pRL7V9yM9DhY6NGZjzA,173303,4
0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,audio_features,5CSKbHjpqborGnlzagyaDo,spotify:track:5CSKbHjpqborGnlzagyaDo,https://api.spotify.com/v1/tracks/5CSKbHjpqborGnlzagyaDo,https://api.spotify.com/v1/audio-analysis/5CSKbHjpqborGnlzagyaDo,258004,4
0.739,0.32,11,-10.862,0,0.239,0.736,0.000147,0.111,0.351,79.97,audio_features,5hQSXkFgbxjZo9uCwd11so,spotify:track:5hQSXkFgbxjZo9uCwd11so,https://api.spotify.com/v1/tracks/5hQSXkFgbxjZo9uCwd11so,https://api.spotify.com/v1/audio-analysis/5hQSXkFgbxjZo9uCwd11so,200307,4
0.774,0.442,9,-5.546,1,0.0304,0.348,0.0,0.122,0.14,120.025,audio_features,5KccnmRyZ5GUYQ19pUXfUm,spotify:track:5KccnmRyZ5GUYQ19pUXfUm,https://api.spotify.com/v1/tracks/5KccnmRyZ5GUYQ19pUXfUm,https://api.spotify.com/v1/audio-analysis/5KccnmRyZ5GUYQ19pUXfUm,135000,4
0.576,0.966,4,-2.267,0,0.205,0.169,0.162,0.636,0.382,150.077,audio_features,5NJFLiDKyjT0vF1VXTwzpE,spotify:track:5NJFLiDKyjT0vF1VXTwzpE,https://api.spotify.com/v1/tracks/5NJFLiDKyjT0vF1VXTwzpE,https://api.spotify.com/v1/audio-analysis/5NJFLiDKyjT0vF1VXTwzpE,96000,3
0.79,0.724,1,-6.972,1,0.0852,0.0696,2.33e-06,0.113,0.642,101.04,audio_features,2tB9OFgAHjAds3cqquLlvp,spotify:track:2tB9OFgAHjAds3cqquLlvp,https://api.spotify.com/v1/tracks/2tB9OFgAHjAds3cqquLlvp,https://api.spotify.com/v1/audio-analysis/2tB9OFgAHjAds3cqquLlvp,159250,4
0.65,0.449,0,-7.555,1,0.0281,0.00312,1.94e-05,0.548,0.699,89.641,audio_features,3K9QlS0VCtkzUvo0HY75VE,spotify:track:3K9QlS0VCtkzUvo0HY75VE,https://api.spotify.com/v1/tracks/3K9QlS0VCtkzUvo0HY75VE,https://api.spotify.com/v1/audio-analysis/3K9QlS0VCtkzUvo0HY75VE,224560,4
0.624,0.252,2,-11.502,1,0.03,0.931,0.000421,0.104,0.367,107.0,audio_features,5u9NUat59IiQFVEzZ4r3Np,spotify:track:5u9NUat59IiQFVEzZ4r3Np,https://api.spotify.com/v1/tracks/5u9NUat59IiQFVEzZ4r3Np,https://api.spotify.com/v1/audio-analysis/5u9NUat59IiQFVEzZ4r3Np,255853,4
0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697,audio_features,58XWGx7KNNkKneHdprcprX,spotify:track:58XWGx7KNNkKneHdprcprX,https://api.spotify.com/v1/tracks/58XWGx7KNNkKneHdprcprX,https://api.spotify.com/v1/audio-analysis/58XWGx7KNNkKneHdprcprX,252493,4
0.677,0.651,1,-7.245,0,0.0538,0.0706,0.0327,0.198,0.434,85.091,audio_features,11Y4VVU6MTBtuSO116rsfG,spotify:track:11Y4VVU6MTBtuSO116rsfG,https://api.spotify.com/v1/tracks/11Y4VVU6MTBtuSO116rsfG,https://api.spotify.com/v1/audio-analysis/11Y4VVU6MTBtuSO116rsfG,170017,4
0.558,0.73,1,-5.108,0,0.0528,0.249,0.0,0.101,0.444,167.88,audio_features,3kL6SvzZTi4vweT6KWy8GH,spotify:track:3kL6SvzZTi4vweT6KWy8GH,https://api.spotify.com/v1/tracks/3kL6SvzZTi4vweT6KWy8GH,https://api.spotify.com/v1/audio-analysis/3kL6SvzZTi4vweT6KWy8GH,198000,4
0.862,0.684,7,-4.407,1,0.0767,0.0387,0.0,0.0588,0.814,100.003,audio_features,61HEVn08IpqpAHnqqc38RB,spotify:track:61HEVn08IpqpAHnqqc38RB,https://api.spotify.com/v1/tracks/61HEVn08IpqpAHnqqc38RB,https://api.spotify.com/v1/audio-analysis/61HEVn08IpqpAHnqqc38RB,186547,4
0.347,0.893,7,-5.973,1,0.212,0.00143,0.0,0.329,0.74,170.163,audio_features,1vsLtbVC9FxA6elel9RlRJ,spotify:track:1vsLtbVC9FxA6elel9RlRJ,https://api.spotify.com/v1/tracks/1vsLtbVC9FxA6elel9RlRJ,https://api.spotify.com/v1/audio-analysis/1vsLtbVC9FxA6elel9RlRJ,156084,4
0.366,0.391,3,-12.322,1,0.0425,0.854,0.0,0.352,0.461,119.182,audio_features,5I9sHwLDX28tLtzVgKLtpr,spotify:track:5I9sHwLDX28tLtzVgKLtpr,https://api.spotify.com/v1/tracks/5I9sHwLDX28tLtzVgKLtpr,https://api.spotify.com/v1/audio-analysis/5I9sHwLDX28tLtzVgKLtpr,164547,3
0.459,0.622,1,-6.174,1,0.0293,0.000361,0.00201,0.0921,0.113,123.185,audio_features,2kDH08boXJyhKMl5hnZbrE,spotify:track:2kDH08boXJyhKMl5hnZbrE,https://api.spotify.com/v1/tracks/2kDH08boXJyhKMl5hnZbrE,https://api.spotify.com/v1/audio-analysis/2kDH08boXJyhKMl5hnZbrE,285938,4
0.244,0.259,10,-9.591,1,0.035,0.915,0.0,0.158,0.19,76.973,audio_features,0JuJ0M9ZaKDwXms3rUh1Hk,spotify:track:0JuJ0M9ZaKDwXms3rUh1Hk,https://api.spotify.com/v1/tracks/0JuJ0M9ZaKDwXms3rUh1Hk,https://api.spotify.com/v1/audio-analysis/0JuJ0M9ZaKDwXms3rUh1Hk,251185,4
0.746,0.338,11,-13.472,0,0.109,0.674,0.000375,0.529,0.469,120.053,audio_features,1Znlc3UZAbSodFaMBjdpsX,spotify:track:1Znlc3UZAbSodFaMBjdpsX,https://api.spotify.com/v1/tracks/1Znlc3UZAbSodFaMBjdpsX,https://api.spotify.com/v1/audio-analysis/1Znlc3UZAbSodFaMBjdpsX,48423,4
0.695,0.683,1,-9.506,1,0.332,0.655,0.0,0.134,0.378,172.173,audio_features,3C9NuXuxQX17qYwMD0ed3Y,spotify:track:3C9NuXuxQX17qYwMD0ed3Y,https://api.spotify.com/v1/tracks/3C9NuXuxQX17qYwMD0ed3Y,https://api.spotify.com/v1/audio-analysis/3C9NuXuxQX17qYwMD0ed3Y,178656,4
0.529,0.827,2,-3.051,1,0.0836,0.0749,0.0,0.197,0.48,166.184,audio_features,6kc4TYfDwwxd5ihBAxVF9L,spotify:track:6kc4TYfDwwxd5ihBAxVF9L,https://api.spotify.com/v1/tracks/6kc4TYfDwwxd5ihBAxVF9L,https://api.spotify.com/v1/audio-analysis/6kc4TYfDwwxd5ihBAxVF9L,186200,4
0.558,0.469,7,-5.5,1,0.0316,0.68,0.91,0.532,0.427,118.064,audio_features,2cRYvcyWfz7jieYIBkI7JR,spotify:track:2cRYvcyWfz7jieYIBkI7JR,https://api.spotify.com/v1/tracks/2cRYvcyWfz7jieYIBkI7JR,https://api.spotify.com/v1/audio-analysis/2cRYvcyWfz7jieYIBkI7JR,238640,4
0.621,0.802,10,-3.285,0,0.04,0.00745,2.67e-05,0.597,0.887,97.012,audio_features,5hRzAbY2AAO258hL6oqsqO,spotify:track:5hRzAbY2AAO258hL6oqsqO,https://api.spotify.com/v1/tracks/5hRzAbY2AAO258hL6oqsqO,https://api.spotify.com/v1/audio-analysis/5hRzAbY2AAO258hL6oqsqO,222040,4
0.569,0.325,7,-9.66,0,0.0376,0.67,0.0,0.141,0.274,122.051,audio_features,7naseusM9pguk5GYGzYQCn,spotify:track:7naseusM9pguk5GYGzYQCn,https://api.spotify.com/v1/tracks/7naseusM9pguk5GYGzYQCn,https://api.spotify.com/v1/audio-analysis/7naseusM9pguk5GYGzYQCn,207547,3
0.557,0.496,0,-9.602,1,0.0563,0.808,0.000173,0.0772,0.265,149.983,audio_features,1fzAuUVbzlhZ1lJAx9PtY6,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,https://api.spotify.com/v1/tracks/1fzAuUVbzlhZ1lJAx9PtY6,https://api.spotify.com/v1/audio-analysis/1fzAuUVbzlhZ1lJAx9PtY6,293453,4
0.897,0.431,3,-12.234,0,0.0481,0.00206,0.0395,0.0377,0.857,115.552,audio_features,0Of5lCNEqh62twRkQIOLuK,spotify:track:0Of5lCNEqh62twRkQIOLuK,https://api.spotify.com/v1/tracks/0Of5lCNEqh62twRkQIOLuK,https://api.spotify.com/v1/audio-analysis/0Of5lCNEqh62twRkQIOLuK,364947,4
0.573,0.498,0,-13.286,0,0.0509,0.00074,0.952,0.105,0.904,144.034,audio_features,6URF4E3yKBStbZoou3J9Ol,spotify:track:6URF4E3yKBStbZoou3J9Ol,https://api.spotify.com/v1/tracks/6URF4E3yKBStbZoou3J9Ol,https://api.spotify.com/v1/audio-analysis/6URF4E3yKBStbZoou3J9Ol,147667,4
0.766,0.941,9,-2.546,1,0.18,0.36,0.0,0.586,0.707,105.52,audio_features,0iMN420Q45isZVNlAqzPTW,spotify:track:0iMN420Q45isZVNlAqzPTW,https://api.spotify.com/v1/tracks/0iMN420Q45isZVNlAqzPTW,https://api.spotify.com/v1/audio-analysis/0iMN420Q45isZVNlAqzPTW,296953,4
0.601,0.413,4,-6.512,0,0.0295,0.392,7.21e-05,0.11,0.253,107.459,audio_features,1rH4VE3Za1Mxsrj1cVc5ZK,spotify:track:1rH4VE3Za1Mxsrj1cVc5ZK,https://api.spotify.com/v1/tracks/1rH4VE3Za1Mxsrj1cVc5ZK,https://api.spotify.com/v1/audio-analysis/1rH4VE3Za1Mxsrj1cVc5ZK,216007,4
0.566,0.847,0,-5.174,1,0.0358,0.381,0.0,0.695,0.601,112.969,audio_features,5Vfk6jMyTA1rr1VP0uMxLQ,spotify:track:5Vfk6jMyTA1rr1VP0uMxLQ,https://api.spotify.com/v1/tracks/5Vfk6jMyTA1rr1VP0uMxLQ,https://api.spotify.com/v1/audio-analysis/5Vfk6jMyTA1rr1VP0uMxLQ,189577,4
0.727,0.733,8,-9.81,0,0.215,0.0144,0.000415,0.0481,0.586,105.134,audio_features,5ahq8vkzMznGmfN2EVOukP,spotify:track:5ahq8vkzMznGmfN2EVOukP,https://api.spotify.com/v1/tracks/5ahq8vkzMznGmfN2EVOukP,https://api.spotify.com/v1/audio-analysis/5ahq8vkzMznGmfN2EVOukP,212250,4
0.348,0.725,1,-6.894,1,0.0813,0.000865,0.00957,0.168,0.643,143.712,audio_features,1crT4b1YmKckWpK23mSnnO,spotify:track:1crT4b1YmKckWpK23mSnnO,https://api.spotify.com/v1/tracks/1crT4b1YmKckWpK23mSnnO,https://api.spotify.com/v1/audio-analysis/1crT4b1YmKckWpK23mSnnO,61440,4
0.556,0.709,1,-5.292,1,0.0333,0.161,0.0,0.047,0.584,137.919,audio_features,55rKJJeSu96s0M1WC0U0fO,spotify:track:55rKJJeSu96s0M1WC0U0fO,https://api.spotify.com/v1/tracks/55rKJJeSu96s0M1WC0U0fO,https://api.spotify.com/v1/audio-analysis/55rKJJeSu96s0M1WC0U0fO,173493,4
0.756,0.449,9,-8.746,1,0.0344,0.13,0.0,0.114,0.399,111.011,audio_features,1SymEzIT3H8UZfibCs3TYi,spotify:track:1SymEzIT3H8UZfibCs3TYi,https://api.spotify.com/v1/tracks/1SymEzIT3H8UZfibCs3TYi,https://api.spotify.com/v1/audio-analysis/1SymEzIT3H8UZfibCs3TYi,223293,4
0.693,0.257,6,-7.785,1,0.0356,0.869,0.0,0.11,0.603,90.012,audio_features,7JEUg9KqmpdIE5Nbb9ss66,spotify:track:7JEUg9KqmpdIE5Nbb9ss66,https://api.spotify.com/v1/tracks/7JEUg9KqmpdIE5Nbb9ss66,https://api.spotify.com/v1/audio-analysis/7JEUg9KqmpdIE5Nbb9ss66,182667,4
0.452,0.964,6,-2.877,1,0.0792,0.00205,5.31e-06,0.205,0.464,144.048,audio_features,6bGac1gBHs7kUKihrudMzq,spotify:track:6bGac1gBHs7kUKihrudMzq,https://api.spotify.com/v1/tracks/6bGac1gBHs7kUKihrudMzq,https://api.spotify.com/v1/audio-analysis/6bGac1gBHs7kUKihrudMzq,237400,4
0.43,0.886,0,-4.929,1,0.0562,0.18,0.00175,0.52,0.448,78.986,audio_features,6PwXCodhJyCLhidB3dDr6r,spotify:track:6PwXCodhJyCLhidB3dDr6r,https://api.spotify.com/v1/tracks/6PwXCodhJyCLhidB3dDr6r,https://api.spotify.com/v1/audio-analysis/6PwXCodhJyCLhidB3dDr6r,222981,4
0.608,0.824,2,-6.303,1,0.0419,0.0246,0.00648,0.346,0.451,115.049,audio_features,32jHB7W9b08OTorAqR0cJo,spotify:track:32jHB7W9b08OTorAqR0cJo,https://api.spotify.com/v1/tracks/32jHB7W9b08OTorAqR0cJo,https://api.spotify.com/v1/audio-analysis/32jHB7W9b08OTorAqR0cJo,335333,4
0.695,0.731,2,-8.449,1,0.0863,0.436,0.0,0.131,0.867,124.674,audio_features,5CQtxEKlKtiJO3C4knSASA,spotify:track:5CQtxEKlKtiJO3C4knSASA,https://api.spotify.com/v1/tracks/5CQtxEKlKtiJO3C4knSASA,https://api.spotify.com/v1/audio-analysis/5CQtxEKlKtiJO3C4knSASA,125813,4
0.717,0.91,6,-3.39,0,0.0554,0.00262,0.00194,0.0589,0.682,119.999,audio_features,0zg8u9UUlvwSvBJYEjhgDT,spotify:track:0zg8u9UUlvwSvBJYEjhgDT,https://api.spotify.com/v1/tracks/0zg8u9UUlvwSvBJYEjhgDT,https://api.spotify.com/v1/audio-analysis/0zg8u9UUlvwSvBJYEjhgDT,214000,4
0.781,0.787,9,-5.358,1,0.0383,0.0392,0.0127,0.0745,0.341,127.038,audio_features,1aklRy3btsbucImSXvR2SY,spotify:track:1aklRy3btsbucImSXvR2SY,https://api.spotify.com/v1/tracks/1aklRy3btsbucImSXvR2SY,https://api.spotify.com/v1/audio-analysis/1aklRy3btsbucImSXvR2SY,248667,4
0.753,0.273,2,-12.977,1,0.114,0.804,0.82,0.503,0.484,120.032,audio_features,6gDVDr0Rcvd9ca26doWwIF,spotify:track:6gDVDr0Rcvd9ca26doWwIF,https://api.spotify.com/v1/tracks/6gDVDr0Rcvd9ca26doWwIF,https://api.spotify.com/v1/audio-analysis/6gDVDr0Rcvd9ca26doWwIF,127000,4
0.571,0.232,2,-18.004,1,0.0426,0.908,0.659,0.377,0.505,155.18,audio_features,02Z1kLNDFXeNs57Pmifk9J,spotify:track:02Z1kLNDFXeNs57Pmifk9J,https://api.spotify.com/v1/tracks/02Z1kLNDFXeNs57Pmifk9J,https://api.spotify.com/v1/audio-analysis/02Z1kLNDFXeNs57Pmifk9J,129430,4
